sentence_id,category,reference,perturbation,severity,candidate,note,bertscore,bleu
95,cs.CL,Human evaluation further shows that many apparent WiC errors reflect label ambiguity or mismatches between model and annotator sense boundaries rather than simple failures of lexical understanding.,antonym,4,Human evaluation further disprove that many apparent WiC errors reflect label ambiguity or mismatches between model and annotator sense boundaries rather than simple failures of lexical understanding.,shows -> disprove,0.9443872570991516,90.25139799587889
95,cs.CL,Human evaluation further shows that many apparent WiC errors reflect label ambiguity or mismatches between model and annotator sense boundaries rather than simple failures of lexical understanding.,negation,5,It is not the case that human evaluation further shows that many apparent WiC errors reflect label ambiguity or mismatches between model and annotator sense boundaries rather than simple failures of lexical understanding.,prepended denial,0.87213134765625,78.43248197482684
96,cs.CL,"In particular, results show that LLMs overthink the sense distinction often leading to errors based on overly fine-grained distinctions.",identical,0,"In particular, results show that LLMs overthink the sense distinction often leading to errors based on overly fine-grained distinctions.",unchanged,1.0,100.00000000000004
96,cs.CL,"In particular, results show that LLMs overthink the sense distinction often leading to errors based on overly fine-grained distinctions.",synonym,1,"In particular, results show that LLMs overthink the sense distinction often leading to errors establish on overly fine-grained distinctions.",based -> establish,0.8928329944610596,86.5603055254171
96,cs.CL,"In particular, results show that LLMs overthink the sense distinction often leading to errors based on overly fine-grained distinctions.",scramble,2,"overly fine-grained sense the leading LLMs often show errors overthink based on distinction that particular, results to In",word order shuffled,0.22175993025302887,12.796227068289042
96,cs.CL,"In particular, results show that LLMs overthink the sense distinction often leading to errors based on overly fine-grained distinctions.",antonym,4,"In particular, results show that LLMs overthink the sense distinction often follow to errors based on overly fine-grained distinctions.",leading -> follow,0.8680862188339233,86.5603055254171
96,cs.CL,"In particular, results show that LLMs overthink the sense distinction often leading to errors based on overly fine-grained distinctions.",negation,5,"It is not the case that in particular, results show that LLMs overthink the sense distinction often leading to errors based on overly fine-grained distinctions.",prepended denial,0.8500516414642334,72.48600507984249
97,cs.CL,"Large language models (LLMs) are increasingly considered for safety-critical engineering, yet their reliability in regulated functional-safety workflows remains underexplored.",identical,0,"Large language models (LLMs) are increasingly considered for safety-critical engineering, yet their reliability in regulated functional-safety workflows remains underexplored.",unchanged,1.0,100.00000000000004
97,cs.CL,"Large language models (LLMs) are increasingly considered for safety-critical engineering, yet their reliability in regulated functional-safety workflows remains underexplored.",synonym,1,"big language models (LLMs) are increasingly considered for safety-critical engineering, yet their reliability in regulated functional-safety workflows remains underexplored.",Large -> big,0.9260401129722595,95.33589351059682
97,cs.CL,"Large language models (LLMs) are increasingly considered for safety-critical engineering, yet their reliability in regulated functional-safety workflows remains underexplored.",scramble,2,"their regulated considered language models (LLMs) yet in engineering, reliability remains safety-critical for functional-safety increasingly are workflows Large",word order shuffled,0.3556241989135742,23.396716301277532
97,cs.CL,"Large language models (LLMs) are increasingly considered for safety-critical engineering, yet their reliability in regulated functional-safety workflows remains underexplored.",antonym,4,"Large language models (LLMs) differ increasingly considered for safety-critical engineering, yet their reliability in regulated functional-safety workflows remains underexplored.",are -> differ,0.9460312128067017,87.87419089273847
97,cs.CL,"Large language models (LLMs) are increasingly considered for safety-critical engineering, yet their reliability in regulated functional-safety workflows remains underexplored.",negation,5,"Large language models (LLMs) are not increasingly considered for safety-critical engineering, yet their reliability in regulated functional-safety workflows remains underexplored.",inserted 'not' after 'are',0.9557986259460449,88.43865924896839
98,cs.CL,"We introduce SAFARI (Safety-Aware Functional Automotive Risk Inference), the first industrial benchmark for LLM-assisted automotive Hazard Analysis and Risk Assessment (HARA) under ISO 26262.",identical,0,"We introduce SAFARI (Safety-Aware Functional Automotive Risk Inference), the first industrial benchmark for LLM-assisted automotive Hazard Analysis and Risk Assessment (HARA) under ISO 26262.",unchanged,1.0,100.00000000000004
98,cs.CL,"We introduce SAFARI (Safety-Aware Functional Automotive Risk Inference), the first industrial benchmark for LLM-assisted automotive Hazard Analysis and Risk Assessment (HARA) under ISO 26262.",synonym,1,"We introduce SAFARI (Safety-Aware Functional Automotive Risk Inference), the first industrial benchmark for LLM-assisted automotive Hazard psychoanalysis and Risk Assessment (HARA) under ISO 26262.",Analysis -> psychoanalysis,0.9359491467475891,90.9593063222022
98,cs.CL,"We introduce SAFARI (Safety-Aware Functional Automotive Risk Inference), the first industrial benchmark for LLM-assisted automotive Hazard Analysis and Risk Assessment (HARA) under ISO 26262.",scramble,2,"and for benchmark (HARA) LLM-assisted industrial Assessment Risk Risk ISO under Hazard Analysis SAFARI introduce Inference), We automotive Functional the first (Safety-Aware Automotive",word order shuffled,0.28972843289375305,13.1578277094344
98,cs.CL,"We introduce SAFARI (Safety-Aware Functional Automotive Risk Inference), the first industrial benchmark for LLM-assisted automotive Hazard Analysis and Risk Assessment (HARA) under ISO 26262.",antonym,4,"We introduce SAFARI (Safety-Aware Functional Automotive Risk Inference), the last industrial benchmark for LLM-assisted automotive Hazard Analysis and Risk Assessment (HARA) under ISO 26262.",first -> last,0.9766054749488831,90.9593063222022
98,cs.CL,"We introduce SAFARI (Safety-Aware Functional Automotive Risk Inference), the first industrial benchmark for LLM-assisted automotive Hazard Analysis and Risk Assessment (HARA) under ISO 26262.",negation,5,"It is not the case that we introduce SAFARI (Safety-Aware Functional Automotive Risk Inference), the first industrial benchmark for LLM-assisted automotive Hazard Analysis and Risk Assessment (HARA) under ISO 26262.",prepended denial,0.8967185020446777,79.68607481576657
99,cs.CL,"It contains 3,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.",identical,0,"It contains 3,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.",unchanged,0.9999992847442627,100.00000000000004
99,cs.CL,"It contains 3,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.",synonym,1,"It contains 3,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard psychoanalysis and standards-grounded risk assessment.",analysis -> psychoanalysis,0.9499735236167908,86.5603055254171
99,cs.CL,"It contains 3,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.",scramble,2,"standards-grounded open-ended analysis two tasks: evaluates and hazard contains industrial 3,000 It HARA risk coupled and de-identified cases",word order shuffled,0.4120948016643524,6.398113534144522
99,cs.CL,"It contains 3,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.",number_swap,3,"It contains 103,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.","3,000 -> 103,000",0.9758090972900391,88.06626677278207
99,cs.CL,"It contains 3,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.",antonym,4,"It contains 3,000 de-identified nonindustrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.",industrial -> nonindustrial,0.9469688534736633,86.5603055254171
99,cs.CL,"It contains 3,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.",negation,5,"It is not the case that it contains 3,000 de-identified industrial HARA cases and evaluates two coupled tasks: open-ended hazard analysis and standards-grounded risk assessment.",prepended denial,0.8448785543441772,73.37557032700684
100,cs.CL,"To evaluate open-ended HARA artifacts, we propose the first reference-anchored LLM-as-a-judge protocol with high expert correlation.",identical,0,"To evaluate open-ended HARA artifacts, we propose the first reference-anchored LLM-as-a-judge protocol with high expert correlation.",unchanged,1.0,100.00000000000004
100,cs.CL,"To evaluate open-ended HARA artifacts, we propose the first reference-anchored LLM-as-a-judge protocol with high expert correlation.",synonym,1,"To evaluate open-ended HARA artifacts, we suggest the first reference-anchored LLM-as-a-judge protocol with high expert correlation.",propose -> suggest,0.9798527956008911,83.94327083733333
100,cs.CL,"To evaluate open-ended HARA artifacts, we propose the first reference-anchored LLM-as-a-judge protocol with high expert correlation.",scramble,2,"To reference-anchored we open-ended propose evaluate LLM-as-a-judge HARA with high artifacts, first expert protocol the",word order shuffled,0.4910392165184021,8.632916298377145
100,cs.CL,"To evaluate open-ended HARA artifacts, we propose the first reference-anchored LLM-as-a-judge protocol with high expert correlation.",antonym,4,"To evaluate open-ended HARA artifacts, we propose the first reference-anchored LLM-as-a-judge protocol with low expert correlation.",high -> low,0.9844068288803101,83.94327083733333
100,cs.CL,"To evaluate open-ended HARA artifacts, we propose the first reference-anchored LLM-as-a-judge protocol with high expert correlation.",negation,5,"It is not the case that to evaluate open-ended HARA artifacts, we propose the first reference-anchored LLM-as-a-judge protocol with high expert correlation.",prepended denial,0.8630985021591187,68.7941939352187
101,cs.CL,"Experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain weak at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",identical,0,"Experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain weak at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",unchanged,1.0,100.00000000000004
101,cs.CL,"Experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain weak at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",synonym,1,"Experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain watery at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",weak -> watery,0.9556058049201965,91.27592114472296
101,cs.CL,"Experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain weak at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",scramble,2,"nine ISO models risk at remain plausible 26262 ASIL Experiments macro-F1 but hazard produce often classification, narratives best with the weak frontier that only show LLMs reaching with",word order shuffled,0.2575783133506775,5.5739089820985335
101,cs.CL,"Experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain weak at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",number_swap,3,"Experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain weak at ISO 26265 risk classification, with the best ASIL macro-F1 reaching only 0.261.",26262 -> 26265,0.9847589135169983,91.27592114472296
101,cs.CL,"Experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain weak at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",antonym,4,"Experiments with nine frontier LLMs disprove that models often produce plausible hazard narratives but remain weak at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",show -> disprove,0.9463801383972168,91.27592114472296
101,cs.CL,"Experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain weak at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",negation,5,"It is not the case that experiments with nine frontier LLMs show that models often produce plausible hazard narratives but remain weak at ISO 26262 risk classification, with the best ASIL macro-F1 reaching only 0.261.",prepended denial,0.8955435156822205,80.25968769328762
102,cs.CL,Chain-of-Thought prompting provides limited benefit and often degrades categorical risk assessment.,identical,0,Chain-of-Thought prompting provides limited benefit and often degrades categorical risk assessment.,unchanged,1.0,100.00000000000004
102,cs.CL,Chain-of-Thought prompting provides limited benefit and often degrades categorical risk assessment.,synonym,1,Chain-of-Thought prompting provides limited benefit and often degrade categorical risk assessment.,degrades -> degrade,0.8326295018196106,73.48889200874659
102,cs.CL,Chain-of-Thought prompting provides limited benefit and often degrades categorical risk assessment.,scramble,2,Chain-of-Thought and degrades limited benefit categorical risk provides prompting often,word order shuffled,0.3613298833370209,12.218516275932691
102,cs.CL,Chain-of-Thought prompting provides limited benefit and often degrades categorical risk assessment.,antonym,4,Chain-of-Thought prompting provides unlimited benefit and often degrades categorical risk assessment.,limited -> unlimited,0.9106987714767456,73.48889200874659
102,cs.CL,Chain-of-Thought prompting provides limited benefit and often degrades categorical risk assessment.,negation,5,It is not the case that chain-of-Thought prompting provides limited benefit and often degrades categorical risk assessment.,prepended denial,0.7939331531524658,57.30574043798692
103,cs.CL,"Error analysis further localizes major failures to scenario-critical context omissions during hazard generation and to controllability misjudgments during risk assessment, indicating where expert oversight should be concentrated.",identical,0,"Error analysis further localizes major failures to scenario-critical context omissions during hazard generation and to controllability misjudgments during risk assessment, indicating where expert oversight should be concentrated.",unchanged,0.9999996423721313,100.00000000000004
103,cs.CL,"Error analysis further localizes major failures to scenario-critical context omissions during hazard generation and to controllability misjudgments during risk assessment, indicating where expert oversight should be concentrated.",synonym,1,"Error analysis further place major failures to scenario-critical context omissions during hazard generation and to controllability misjudgments during risk assessment, indicating where expert oversight should be concentrated.",localizes -> place,0.8962501883506775,90.61874434879648
103,cs.CL,"Error analysis further localizes major failures to scenario-critical context omissions during hazard generation and to controllability misjudgments during risk assessment, indicating where expert oversight should be concentrated.",scramble,2,"controllability should omissions to oversight be hazard where assessment, and risk generation further failures scenario-critical analysis localizes major indicating misjudgments during context expert Error during to",word order shuffled,0.23572607338428497,6.502145831547096
103,cs.CL,"Error analysis further localizes major failures to scenario-critical context omissions during hazard generation and to controllability misjudgments during risk assessment, indicating where expert oversight should be concentrated.",antonym,4,"Error analysis further localizes major failures to scenario-critical context omissions during hazard generation and to controllability misjudgments during risk assessment, indicating where expert oversight should differ concentrated.",be -> differ,0.935893714427948,91.63140145331569
103,cs.CL,"Error analysis further localizes major failures to scenario-critical context omissions during hazard generation and to controllability misjudgments during risk assessment, indicating where expert oversight should be concentrated.",negation,5,"Error analysis further localizes major failures to scenario-critical context omissions during hazard generation and to controllability misjudgments during risk assessment, indicating where expert oversight should not be concentrated.",inserted 'not' after 'should',0.9679180383682251,90.9593063222022
104,cs.CL,"Recent advancements in large language models have revolutionized the field of psychological counseling, especially in the context of Cognitive Behavioral Therapy (CBT).",identical,0,"Recent advancements in large language models have revolutionized the field of psychological counseling, especially in the context of Cognitive Behavioral Therapy (CBT).",unchanged,0.9999996423721313,100.00000000000004
104,cs.CL,"Recent advancements in large language models have revolutionized the field of psychological counseling, especially in the context of Cognitive Behavioral Therapy (CBT).",synonym,1,"Recent advancements in large language model have revolutionized the field of psychological counseling, especially in the context of Cognitive Behavioral Therapy (CBT).",models -> model,0.9725391864776611,89.42255541978513
104,cs.CL,"Recent advancements in large language models have revolutionized the field of psychological counseling, especially in the context of Cognitive Behavioral Therapy (CBT).",scramble,2,"models Recent field in language psychological context large revolutionized Therapy Behavioral especially Cognitive have of the counseling, advancements the in of",word order shuffled,0.19817788898944855,5.245225300093629
104,cs.CL,"Recent advancements in large language models have revolutionized the field of psychological counseling, especially in the context of Cognitive Behavioral Therapy (CBT).",antonym,4,"Recent advancements in large language models lack revolutionized the field of psychological counseling, especially in the context of Cognitive Behavioral Therapy (CBT).",have -> lack,0.9372572302818298,89.42255541978513
104,cs.CL,"Recent advancements in large language models have revolutionized the field of psychological counseling, especially in the context of Cognitive Behavioral Therapy (CBT).",negation,5,"Recent advancements in large language models have not revolutionized the field of psychological counseling, especially in the context of Cognitive Behavioral Therapy (CBT).",inserted 'not' after 'have',0.9351344108581543,89.85396083419644
105,cs.CL,We conduct extensive experiments to demonstrate the effectiveness of strategy-aligned generation and evaluate its efficacy in delivering professional and effective counseling with LLM-simulated clients to reflect real-world scenarios.,identical,0,We conduct extensive experiments to demonstrate the effectiveness of strategy-aligned generation and evaluate its efficacy in delivering professional and effective counseling with LLM-simulated clients to reflect real-world scenarios.,unchanged,1.0,100.00000000000004
105,cs.CL,We conduct extensive experiments to demonstrate the effectiveness of strategy-aligned generation and evaluate its efficacy in delivering professional and effective counseling with LLM-simulated clients to reflect real-world scenarios.,synonym,1,We conduct extensive experiments to demonstrate the effectiveness of strategy-aligned generation and evaluate its efficacy in delivering professional and effective counseling with LLM-simulated client to reflect real-world scenarios.,clients -> client,0.9390174150466919,90.61874434879648
105,cs.CL,We conduct extensive experiments to demonstrate the effectiveness of strategy-aligned generation and evaluate its efficacy in delivering professional and effective counseling with LLM-simulated clients to reflect real-world scenarios.,scramble,2,experiments demonstrate and evaluate effectiveness conduct extensive its effective strategy-aligned counseling real-world reflect efficacy and to in of delivering LLM-simulated with to professional clients the generation We,word order shuffled,0.2743489146232605,5.875352001149356
105,cs.CL,We conduct extensive experiments to demonstrate the effectiveness of strategy-aligned generation and evaluate its efficacy in delivering professional and effective counseling with LLM-simulated clients to reflect real-world scenarios.,antonym,4,We conduct extensive experiments to demonstrate the effectiveness of strategy-aligned generation and evaluate its efficacy in delivering nonprofessional and effective counseling with LLM-simulated clients to reflect real-world scenarios.,professional -> nonprofessional,0.9595121145248413,90.61874434879648
105,cs.CL,We conduct extensive experiments to demonstrate the effectiveness of strategy-aligned generation and evaluate its efficacy in delivering professional and effective counseling with LLM-simulated clients to reflect real-world scenarios.,negation,5,It is not the case that we conduct extensive experiments to demonstrate the effectiveness of strategy-aligned generation and evaluate its efficacy in delivering professional and effective counseling with LLM-simulated clients to reflect real-world scenarios.,prepended denial,0.8767393827438354,79.07807125125278
106,cs.CL,"Full-consensus rates are often treated as indicators of collective cognition, yet depend on how participation and final states are operationalized.",identical,0,"Full-consensus rates are often treated as indicators of collective cognition, yet depend on how participation and final states are operationalized.",unchanged,1.0000007152557373,100.00000000000004
106,cs.CL,"Full-consensus rates are often treated as indicators of collective cognition, yet depend on how participation and final states are operationalized.",synonym,1,"Full-consensus rates are frequently treated as indicators of collective cognition, yet depend on how participation and final states are operationalized.",often -> frequently,0.9931542873382568,87.25129388059693
106,cs.CL,"Full-consensus rates are often treated as indicators of collective cognition, yet depend on how participation and final states are operationalized.",scramble,2,"states depend final how treated cognition, and often are rates participation yet indicators as are of collective Full-consensus on",word order shuffled,0.17822036147117615,7.327178929360789
106,cs.CL,"Full-consensus rates are often treated as indicators of collective cognition, yet depend on how participation and final states are operationalized.",antonym,4,"Full-consensus rates are infrequently treated as indicators of collective cognition, yet depend on how participation and final states are operationalized.",often -> infrequently,0.9339389204978943,87.25129388059693
106,cs.CL,"Full-consensus rates are often treated as indicators of collective cognition, yet depend on how participation and final states are operationalized.",negation,5,"Full-consensus rates are not often treated as indicators of collective cognition, yet depend on how participation and final states are operationalized.",inserted 'not' after 'are',0.9489592909812927,87.87419089273847
107,cs.CL,"Across human scoring definitions, estimates ranged from 24.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",identical,0,"Across human scoring definitions, estimates ranged from 24.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",unchanged,0.9999992847442627,100.00000000000004
107,cs.CL,"Across human scoring definitions, estimates ranged from 24.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",synonym,1,"Across human scoring definitions, estimate ranged from 24.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",estimates -> estimate,0.9395669102668762,90.25139799587889
107,cs.CL,"Across human scoring definitions, estimates ranged from 24.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",scramble,2,"fifth always participants of whereas from one 57.0%; scoring never human almost agents about definitions, posted, 24.0% to Across ranged estimates",word order shuffled,0.15181338787078857,13.370904076163992
107,cs.CL,"Across human scoring definitions, estimates ranged from 24.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",number_swap,3,"Across human scoring definitions, estimates ranged from 49.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",24.0% -> 49.0%,0.9776995778083801,90.25139799587889
107,cs.CL,"Across human scoring definitions, estimates ranged from 24.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",antonym,4,"Across human scoring definitions, estimates ranged from 24.0% to 57.0%; about one fifth of participants ever posted, whereas agents almost always did.",never -> ever,0.9501712918281555,90.25139799587889
107,cs.CL,"Across human scoring definitions, estimates ranged from 24.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",negation,5,"It is not the case that across human scoring definitions, estimates ranged from 24.0% to 57.0%; about one fifth of participants never posted, whereas agents almost always did.",prepended denial,0.8679354190826416,78.43248197482684
108,cs.CL,These complementary routes reduced different measurement asymmetries yet converged within 0.5 percentage points.,identical,0,These complementary routes reduced different measurement asymmetries yet converged within 0.5 percentage points.,unchanged,1.0000007152557373,100.00000000000004
108,cs.CL,These complementary routes reduced different measurement asymmetries yet converged within 0.5 percentage points.,synonym,1,These complemental routes reduced different measurement asymmetries yet converged within 0.5 percentage points.,complementary -> complemental,0.9536224007606506,85.5526185871245
108,cs.CL,These complementary routes reduced different measurement asymmetries yet converged within 0.5 percentage points.,scramble,2,complementary 0.5 routes converged different within measurement asymmetries reduced These percentage yet,word order shuffled,0.36590757966041565,8.972971553870876
108,cs.CL,These complementary routes reduced different measurement asymmetries yet converged within 0.5 percentage points.,number_swap,3,These complementary routes reduced different measurement asymmetries yet converged within 7.5 percentage points.,0.5 -> 7.5,0.9603059887886047,78.25422900366438
108,cs.CL,These complementary routes reduced different measurement asymmetries yet converged within 0.5 percentage points.,antonym,4,These complementary routes reduced different measurement asymmetries yet diverge within 0.5 percentage points.,converged -> diverge,0.903567373752594,78.25422900366438
108,cs.CL,These complementary routes reduced different measurement asymmetries yet converged within 0.5 percentage points.,negation,5,It is not the case that these complementary routes reduced different measurement asymmetries yet converged within 0.5 percentage points.,prepended denial,0.8390076160430908,61.98021310128996
109,cs.CL,"The gap persisted without early stopping and under a reparameterization removing the memorizable answer; reasoning-mode groups then agreed nearly unanimously, mostly on incorrect answers.",identical,0,"The gap persisted without early stopping and under a reparameterization removing the memorizable answer; reasoning-mode groups then agreed nearly unanimously, mostly on incorrect answers.",unchanged,1.0,100.00000000000004
109,cs.CL,"The gap persisted without early stopping and under a reparameterization removing the memorizable answer; reasoning-mode groups then agreed nearly unanimously, mostly on incorrect answers.",synonym,1,"The spread persisted without early stopping and under a reparameterization removing the memorizable answer; reasoning-mode groups then agreed nearly unanimously, mostly on incorrect answers.",gap -> spread,0.9552525877952576,93.04899483313594
109,cs.CL,"The gap persisted without early stopping and under a reparameterization removing the memorizable answer; reasoning-mode groups then agreed nearly unanimously, mostly on incorrect answers.",scramble,2,"on under early unanimously, reparameterization gap agreed answer; removing groups nearly The mostly a and stopping memorizable then incorrect the reasoning-mode without persisted",word order shuffled,0.24859952926635742,6.218004098675045
109,cs.CL,"The gap persisted without early stopping and under a reparameterization removing the memorizable answer; reasoning-mode groups then agreed nearly unanimously, mostly on incorrect answers.",antonym,4,"The gap persisted without early stopping and under a reparameterization removing the memorizable answer; reasoning-mode groups then disagree nearly unanimously, mostly on incorrect answers.",agreed -> disagree,0.9702482223510742,89.85396083419644
109,cs.CL,"The gap persisted without early stopping and under a reparameterization removing the memorizable answer; reasoning-mode groups then agreed nearly unanimously, mostly on incorrect answers.",negation,5,"It is not the case that the gap persisted without early stopping and under a reparameterization removing the memorizable answer; reasoning-mode groups then agreed nearly unanimously, mostly on incorrect answers.",prepended denial,0.8693011403083801,77.74570245775203
110,cs.CL,"Simulated consensus did not track collective accuracy, and belief-anchored agent groups were biased estimators of the human group-outcome distribution in this setting.",identical,0,"Simulated consensus did not track collective accuracy, and belief-anchored agent groups were biased estimators of the human group-outcome distribution in this setting.",unchanged,1.0,100.00000000000004
110,cs.CL,"Simulated consensus did not track collective accuracy, and belief-anchored agent groups were biased estimators of the human group-outcome distribution in this setting.",synonym,1,"Simulated consensus did not track collective accuracy, and belief-anchored agent groups be biased estimators of the human group-outcome distribution in this setting.",were -> be,0.9262223243713379,88.43865924896839
110,cs.CL,"Simulated consensus did not track collective accuracy, and belief-anchored agent groups were biased estimators of the human group-outcome distribution in this setting.",scramble,2,"distribution accuracy, Simulated and biased the group-outcome of belief-anchored were human agent track this in collective estimators not consensus did groups",word order shuffled,0.3331168591976166,6.8312937832976255
110,cs.CL,"Simulated consensus did not track collective accuracy, and belief-anchored agent groups were biased estimators of the human group-outcome distribution in this setting.",antonym,4,"Simulated consensus did not track collective accuracy, and belief-anchored agent groups were biased estimators of the nonhuman group-outcome distribution in this setting.",human -> nonhuman,0.9565183520317078,88.43865924896839
110,cs.CL,"Simulated consensus did not track collective accuracy, and belief-anchored agent groups were biased estimators of the human group-outcome distribution in this setting.",negation,5,"Simulated consensus did not not track collective accuracy, and belief-anchored agent groups were biased estimators of the human group-outcome distribution in this setting.",inserted 'not' after 'did',0.994441568851471,92.28955492114514
111,cs.CL,These analyses provide a scoring-explicit basis for assessing simulated-group estimates of human deliberative outcomes.,identical,0,These analyses provide a scoring-explicit basis for assessing simulated-group estimates of human deliberative outcomes.,unchanged,1.0,100.00000000000004
111,cs.CL,These analyses provide a scoring-explicit basis for assessing simulated-group estimates of human deliberative outcomes.,synonym,1,These analysis provide a scoring-explicit basis for assessing simulated-group estimates of human deliberative outcomes.,analyses -> analysis,0.9351623058319092,86.66415730847507
111,cs.CL,These analyses provide a scoring-explicit basis for assessing simulated-group estimates of human deliberative outcomes.,scramble,2,a for These basis deliberative analyses scoring-explicit provide estimates assessing of human simulated-group,word order shuffled,0.3263004720211029,8.458035132715262
111,cs.CL,These analyses provide a scoring-explicit basis for assessing simulated-group estimates of human deliberative outcomes.,antonym,4,These analyses provide a scoring-explicit basis for assessing simulated-group estimates of nonhuman deliberative outcomes.,human -> nonhuman,0.9438461661338806,80.03203203845001
111,cs.CL,These analyses provide a scoring-explicit basis for assessing simulated-group estimates of human deliberative outcomes.,negation,5,It is not the case that these analyses provide a scoring-explicit basis for assessing simulated-group estimates of human deliberative outcomes.,prepended denial,0.8213883638381958,63.950284469035694
112,cs.CL,"Large language models can report a numerical confidence together with generated content, but it is unclear whether this report is more than calibrated rhetoric.",identical,0,"Large language models can report a numerical confidence together with generated content, but it is unclear whether this report is more than calibrated rhetoric.",unchanged,1.0,100.00000000000004
112,cs.CL,"Large language models can report a numerical confidence together with generated content, but it is unclear whether this report is more than calibrated rhetoric.",synonym,1,"Large language models can describe a numerical confidence together with generated content, but it is unclear whether this report is more than calibrated rhetoric.",report -> describe,0.9409061074256897,89.42255541978513
112,cs.CL,"Large language models can report a numerical confidence together with generated content, but it is unclear whether this report is more than calibrated rhetoric.",scramble,2,"confidence can models language whether calibrated with a is together Large content, numerical it but report generated this is than unclear report more",word order shuffled,-0.0006095575517974794,5.388201687034919
112,cs.CL,"Large language models can report a numerical confidence together with generated content, but it is unclear whether this report is more than calibrated rhetoric.",antonym,4,"Large language models can report a numerical confidence together with generated content, but it is unclear whether this report is less than calibrated rhetoric.",more -> less,0.9050948023796082,89.42255541978513
112,cs.CL,"Large language models can report a numerical confidence together with generated content, but it is unclear whether this report is more than calibrated rhetoric.",negation,5,"Large language models can not report a numerical confidence together with generated content, but it is unclear whether this report is more than calibrated rhetoric.",inserted 'not' after 'can',0.9384721517562866,89.85396083419644
113,cs.CL,"Direct verbalization is a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",identical,0,"Direct verbalization is a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",unchanged,1.0,100.00000000000004
113,cs.CL,"Direct verbalization is a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",synonym,1,"Direct verbalization be a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",is -> be,0.9403318762779236,89.21616972156076
113,cs.CL,"Direct verbalization is a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",scramble,2,"for AUROC strong after surprisingly baseline: it Direct a 0.956 correctness auditing verbalization reaches is errors, benchmark 0.937 and",word order shuffled,0.37924402952194214,7.069026301161597
113,cs.CL,"Direct verbalization is a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",number_swap,3,"Direct verbalization is a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 3.956 and 0.937 for correctness prediction.",0.956 -> 3.956,0.9613527655601501,87.87419089273847
